id,predicted
1,4.0
2,4.166666666666667
3,3.566666666666667
4,4.35
5,4.35
6,3.6166666666666667
7,3.9
8,4.6
9,4.55
10,4.2
11,4.35
12,4.0
13,4.45
14,3.8666666666666667
15,3.9833333333333334
16,4.366666666666666
17,4.683333333333334
18,3.7
19,4.6
20,4.55
21,4.566666666666666
22,4.366666666666666
23,4.083333333333333
24,4.016666666666667
25,4.483333333333333
26,4.433333333333334
27,3.1166666666666667
28,3.966666666666667
29,4.016666666666667
30,4.6
31,4.483333333333333
32,3.8833333333333333
33,4.833333333333333
34,4.016666666666667
35,4.233333333333333
36,4.266666666666667
37,4.183333333333334
38,4.283333333333333
39,4.1
40,3.8
41,4.733333333333333
42,4.75
43,4.716666666666667
44,4.8
45,3.566666666666667
46,4.116666666666666
47,4.283333333333333
48,3.95
49,4.533333333333333
50,4.05
51,4.6
52,4.516666666666667
53,4.7
54,3.8666666666666667
55,3.9
56,3.65
57,4.766666666666667
58,3.9833333333333334
59,3.783333333333333
60,4.35
61,4.316666666666666
62,3.183333333333333
63,4.633333333333334
64,4.3
65,4.85
66,3.8333333333333335
67,4.033333333333333
68,4.5
69,4.55
70,4.633333333333334
71,3.8833333333333333
72,4.183333333333334
73,4.05
74,4.6
75,4.216666666666667
76,4.533333333333333
77,4.216666666666667
78,4.366666666666666
79,3.183333333333333
80,4.5
81,3.4166666666666665
82,4.316666666666666
83,4.716666666666667
84,4.516666666666667
85,3.8
86,3.933333333333333
87,3.8833333333333333
88,4.1
89,3.75
90,4.45
91,3.783333333333333
92,3.85
93,4.283333333333333
94,4.333333333333333
95,4.583333333333333
96,3.7666666666666666
97,4.133333333333334
98,4.65
99,4.233333333333333
100,4.883333333333334
101,4.266666666666667
102,3.6666666666666665
103,3.2333333333333334
104,3.85
105,4.75
106,4.066666666666666
107,4.016666666666667
108,4.4
109,3.566666666666667
110,3.6333333333333333
111,4.333333333333333
112,4.3
113,4.216666666666667
114,4.4
115,4.15
116,4.25
117,4.15
118,4.366666666666666
119,4.75
120,4.516666666666667
121,4.4
122,4.45
123,4.45
124,4.583333333333333
125,4.3
126,4.683333333333334
127,3.6666666666666665
128,4.016666666666667
129,3.533333333333333
130,4.766666666666667
131,3.783333333333333
132,4.55
133,4.833333333333333
134,4.566666666666666
135,3.4
136,4.383333333333334
137,2.533333333333333
138,4.233333333333333
139,3.183333333333333
140,4.116666666666666
141,4.45
142,4.833333333333333
143,3.5
144,3.966666666666667
145,3.933333333333333
146,3.85
147,4.416666666666667
148,4.516666666666667
149,4.15
150,3.433333333333333
151,4.183333333333334
152,4.25
153,4.7
154,2.8666666666666667
155,4.316666666666666
