id,predicted
1,3.637784007344105
2,4.346679282880376
3,4.531475928681183
4,4.604280871884377
5,4.042293255174366
6,3.9153827814272546
7,4.1812405533727945
8,4.404647719723128
9,4.771814613232974
10,3.893635392314224
11,4.40957878437779
12,3.945113521869666
13,4.086751445363234
14,3.0549809018876624
15,3.3735042157388406
16,4.394516932478669
17,4.806483065733743
18,2.6449232937303027
19,3.6370020842049526
20,4.479044404751683
21,4.477753702087992
22,4.337457527916928
23,3.5631933857160845
24,4.14217007143655
25,4.792658562769854
26,4.3958066327991
27,2.2653697047146784
28,3.7375013499381176
29,4.188003913022321
30,4.481720890308343
31,4.266095393590893
32,4.2030841177431055
33,4.451157043477618
34,3.723463596450157
35,4.6372976956570096
36,3.3298656329342173
37,4.1779807975917755
38,4.470363821240217
39,3.4008174080649067
40,3.888310910913016
41,4.245357535779572
42,4.682709571776915
43,4.81786114859402
44,4.732312421950476
45,3.7550268069919044
46,4.123908821206793
47,3.442139663070374
48,3.6856532572312095
49,4.095956925590804
50,4.002903174623315
51,4.5990987698065355
52,4.508858707376528
53,4.418066745171569
54,3.56797898975722
55,4.051920359119689
56,3.380561200511655
57,4.499416428208598
58,4.20895851980514
59,3.4747115970313867
60,4.443148771973655
61,3.9413929359806676
62,2.8691991379862842
63,4.749267027563653
64,4.225187229602318
65,4.681828915093227
66,2.8974604227073244
67,3.9074382780738066
68,3.7051446006420177
69,4.4891329251343235
70,4.07769584132656
71,3.8151140223965285
72,4.048201308298006
73,3.7021892577738105
74,4.2935815388268805
75,3.7422320844504715
76,4.698638971215001
77,4.291067324557124
78,4.536901451021803
79,2.4138422258257632
80,4.367786954796207
81,3.5983963690307474
82,4.6323203588289905
83,3.9700885587498806
84,3.970296413579641
85,3.3805161191398714
86,3.409977726296028
87,3.421671370668718
88,3.924680351755401
89,4.34971211725498
90,3.9735175252699704
91,3.8012434637718076
92,4.122887873259126
93,4.25482218161677
94,4.265482397523302
95,4.58873535521439
96,3.700746863571761
97,4.155531617757964
98,4.6873342324058545
99,4.3046286975831265
100,4.468985702691092
101,4.627937589352361
102,3.074663440014744
103,3.884808255811568
104,3.586585313045447
105,4.404906300622865
106,3.2431199889208306
107,4.458059360350705
108,4.626426376995921
109,2.9054899077014964
110,3.4423544799673946
111,4.3830050237660805
112,3.460497386549941
113,3.2658651013823343
114,4.4644781487771645
115,4.028134990792876
116,3.4403086996744343
117,4.2530455022549205
118,3.6510679938859623
119,4.718827862445636
