id,predicted
1,4.066666666666666
2,3.7
3,3.966666666666667
4,4.266666666666667
5,4.4
6,3.2333333333333334
7,3.8666666666666667
8,4.5
9,4.266666666666667
10,3.8666666666666667
11,4.766666666666667
12,4.4
13,4.433333333333334
14,4.366666666666666
15,4.0
16,4.433333333333334
17,4.6
18,3.7666666666666666
19,4.4
20,4.6
21,4.5
22,4.266666666666667
23,4.266666666666667
24,4.166666666666667
25,4.733333333333333
26,4.033333333333333
27,3.7666666666666666
28,3.5
29,4.1
30,4.633333333333334
31,4.7
32,3.533333333333333
33,4.9
34,3.7
35,4.3
36,4.3
37,4.233333333333333
38,4.366666666666666
39,4.066666666666666
40,3.7
41,4.7
42,4.866666666666666
43,4.6
44,4.7
45,4.066666666666666
46,4.333333333333333
47,3.7666666666666666
48,3.7666666666666666
49,4.4
50,4.533333333333333
51,4.433333333333334
52,4.433333333333334
53,4.8
54,4.066666666666666
55,3.6333333333333333
56,3.2666666666666666
57,4.966666666666667
58,4.0
59,3.933333333333333
60,4.066666666666666
61,4.233333333333333
62,3.2
63,4.4
64,4.066666666666666
65,4.8
66,3.4
67,3.933333333333333
68,4.3
69,4.8
70,4.233333333333333
71,4.066666666666666
72,4.633333333333334
73,3.6333333333333333
74,4.833333333333333
75,4.233333333333333
76,4.466666666666667
77,4.1
78,3.566666666666667
79,3.1333333333333333
80,4.9
81,4.3
82,4.3
83,4.733333333333333
84,4.166666666666667
85,3.5
86,3.1333333333333333
87,3.7333333333333334
88,4.033333333333333
89,4.3
90,4.366666666666666
91,4.233333333333333
92,3.8666666666666667
93,4.633333333333334
94,4.166666666666667
95,4.5
96,3.8333333333333335
97,4.533333333333333
98,4.766666666666667
99,4.633333333333334
100,4.933333333333334
101,4.0
102,2.6333333333333333
103,3.6666666666666665
104,4.233333333333333
105,4.566666666666666
106,4.4
107,4.133333333333334
108,3.7333333333333334
109,3.6333333333333333
110,2.8
111,4.366666666666666
112,4.0
113,3.6333333333333333
114,4.266666666666667
115,3.966666666666667
116,4.5
117,4.166666666666667
118,3.6666666666666665
119,4.5
120,4.433333333333334
121,4.4
122,4.6
123,3.966666666666667
124,4.233333333333333
125,4.7
126,4.7
127,4.0
128,4.166666666666667
129,3.966666666666667
130,4.733333333333333
131,3.8333333333333335
132,4.533333333333333
133,4.933333333333334
134,4.233333333333333
135,3.3333333333333335
136,4.333333333333333
137,2.9
138,4.1
139,2.466666666666667
140,4.6
141,4.166666666666667
142,4.9
143,4.566666666666666
144,4.033333333333333
145,4.2
146,3.6333333333333333
147,4.4
148,4.6
149,3.8666666666666667
150,4.466666666666667
151,4.5
152,4.5
153,4.633333333333334
154,2.466666666666667
155,4.133333333333334
156,4.266666666666667
157,4.333333333333333
158,3.9
159,4.033333333333333
160,4.466666666666667
161,4.4
162,4.333333333333333
163,2.2
164,3.7666666666666666
165,4.933333333333334
166,4.866666666666666
167,3.2666666666666666
168,4.8
169,4.7
170,4.166666666666667
171,4.1
172,4.866666666666666
173,4.533333333333333
174,4.9
175,3.5
176,4.7
177,4.2
178,4.8
179,4.133333333333334
180,4.766666666666667
181,4.533333333333333
182,4.233333333333333
183,4.366666666666666
184,4.466666666666667
185,4.633333333333334
186,3.8666666666666667
187,4.066666666666666
188,3.966666666666667
189,4.4
190,4.666666666666667
191,4.333333333333333
192,4.733333333333333
193,4.833333333333333
194,4.0
195,4.9
196,4.1
197,4.3
198,3.2666666666666666
199,4.2
200,4.666666666666667
201,4.566666666666666
202,4.3
203,3.7666666666666666
204,3.5
205,4.2
206,4.5
207,4.6
208,4.033333333333333
209,4.633333333333334
210,4.633333333333334
211,3.566666666666667
212,4.666666666666667
213,4.133333333333334
214,3.433333333333333
215,4.3
216,4.333333333333333
217,4.966666666666667
218,3.933333333333333
219,4.766666666666667
220,4.833333333333333
221,3.966666666666667
222,4.233333333333333
223,4.4
224,4.066666666666666
225,4.8
226,2.533333333333333
227,3.6333333333333333
228,4.866666666666666
229,4.566666666666666
230,3.966666666666667
231,4.633333333333334
232,4.0
233,4.066666666666666
234,4.466666666666667
235,4.2
236,4.133333333333334
237,4.466666666666667
238,4.5
239,3.3666666666666667
240,3.7666666666666666
241,4.833333333333333
242,4.8
243,4.9
244,4.1
245,4.6
246,4.066666666666666
247,4.933333333333334
248,4.266666666666667
249,4.6
250,4.566666666666666
251,4.733333333333333
252,4.666666666666667
253,4.7
254,4.833333333333333
255,4.366666666666666
256,4.366666666666666
257,4.633333333333334
258,4.366666666666666
259,2.7333333333333334
260,5.0
261,4.033333333333333
262,4.3
263,3.7
264,4.833333333333333
265,3.466666666666667
266,4.666666666666667
267,4.133333333333334
268,4.433333333333334
269,2.8333333333333335
270,4.433333333333334
